País,Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pepticidas,Precipitaciones
Somalia,11.748165,0.77716297,1483.4111,13517.137,172874.66,608.4926
Somalia,11.6182785,0.6470194,1466.5417,14116.344,164637.03,1320.2275
Somalia,11.496873,0.5220532,1434.484,13715.262,169155.7,193.76755
Somalia,11.385685,0.43846527,1412.654,13539.842,163421.66,1206.8138
Somalia,11.286987,0.42201385,1393.2009,13335.647,146059.14,2737.605
Somalia,11.202218,0.4527706,1378.9342,13096.305,152261.61,50.662514
Somalia,11.141887,0.53596324,1362.2922,12784.964,151328.22,579.3132
Somalia,11.107425,0.9077402,1353.442,12637.577,134758.48,679.8762
Somalia,11.080551,1.0084027,1342.4058,13887.707,137732.66,1447.439
Somalia,11.06615,0.736022,1336.7017,13503.768,155517.67,2445.0017
Somalia,11.098148,0.48675632,1334.0728,13217.371,155363.27,847.3069
Somalia,11.130485,0.5766913,1326.8207,12836.42,157414.1,1442.2903
Somalia,11.147623,0.81612355,1321.2002,12872.501,164764.73,3738.6538
Somalia,11.207,0.96073616,1300.8433,12485.499,164187.6,227.29402
Somalia,11.292329,1.2089714,1283.7589,12723.204,160720.12,470.93863
Somalia,11.366382,1.2708256,1271.6495,12898.454,150076.31,1682.7279
Somalia,11.424714,1.508646,1263.0648,12929.551,161310.39,987.23773
Somalia,11.456336,1.2537347,1254.2625,13390.528,147566.88,707.2485
Somalia,11.469256,1.1195447,1248.3147,13092.224,154949.73,2063.0562
Somalia,11.502165,1.9019053,1240.8734,13073.678,148763.9,178.41795
Somalia,11.565636,2.1646826,1233.099,13413.662,121523.44,2098.9067
Somalia,11.750325,2.415155,1220.2246,13308.615,39562.0,805.5207
Uganda,17.130472,2.1137643,653.8257,17386.12,10.25,3028.3462
Uganda,16.834085,2.0516336,680.184,17959.047,10.25,367.6494
Uganda,16.514565,1.9415503,695.94305,18042.414,10.25,583.99097
Uganda,16.181948,1.6952997,717.7781,17906.264,8.6,1057.4076
Uganda,15.845616,1.6189723,738.34106,17642.11,6.34,514.3457
Uganda,15.487246,1.665902,752.61865,17226.42,7.19,1011.7626
Uganda,15.180346,1.5841448,761.8193,16985.38,7.74,2570.931
Uganda,14.894829,1.5117017,761.7315,16760.79,9.33,611.7351
Uganda,14.632865,1.2965615,765.9437,16241.438,8.52,1226.1344
Uganda,14.392121,1.3136401,762.2022,15683.79,9.65,1743.6372
Uganda,14.145008,0.87845695,760.8208,15078.9,10.38,2117.1328
Uganda,13.992334,0.7898579,744.1821,14812.8125,10.38,719.2725
Uganda,13.92489,0.44641095,725.8782,14390.714,10.38,1275.759
Uganda,13.918116,0.4184163,703.1296,13531.786,10.38,662.6127
Uganda,13.953154,0.51976085,682.4328,13460.615,10.38,1345.1051
Uganda,13.982484,0.881602,658.02075,12695.474,10.38,913.3514
Uganda,14.113182,1.4660481,633.94257,11846.091,10.38,460.4187
Uganda,14.326476,1.4034389,610.621,11244.726,10.38,1627.4261
Uganda,14.571966,0.9729936,588.44385,10618.451,10.38,1825.0072
Uganda,14.815061,0.773642,573.0991,10146.738,10.38,1645.2692
Uganda,14.979835,0.8923293,560.9534,10040.905,10.38,2278.0017
Uganda,15.1663685,1.2326087,549.1483,9591.596,10.38,772.73346
Uganda,15.3523,1.3014,539.8846,9338.588,10.38,1340.477
Uganda,15.526883,1.698614,534.1351,9433.677,10.38,1573.6622
Uganda,15.7069235,1.8146491,526.4884,9364.221,10.38,1846.9948
Uganda,15.84276,2.0830264,521.0629,9070.567,10.38,709.47687
Uganda,16.15469,1.5721767,515.41797,9079.966,7141.38,1630.162
Uganda,16.554789,1.4304527,502.21793,8387.125,5992.5,1110.0332
Uganda,16.996439,2.122331,495.23837,7428.046,5041.28,3210.189
Uganda,17.453018,2.311684,488.37494,6955.9404,4049.43,294.34033
Uganda,17.96025,2.5092258,483.84613,6948.7734,5002.78,365.2817
Tanzania,17.295721,0.3599201,539.4479,25903.068,699.51,904.3041
Tanzania,17.447863,0.38468382,542.54675,26064.479,774.63,466.67834
Tanzania,17.582523,0.3506434,546.79694,27796.52,771.96,1941.9846
Tanzania,17.700422,0.30039078,551.42706,26422.02,800.55,1587.8811
Tanzania,17.76438,0.25546312,558.033,26850.744,722.75,1117.298
Tanzania,17.790054,0.27515754,561.2547,26815.084,722.75,1872.8048
Tanzania,17.821894,0.2689222,556.27795,26531.03,722.75,754.23883
Tanzania,17.85694,0.3220166,552.6498,27940.281,722.75,1372.7455
Tanzania,17.899324,0.28498906,551.1557,27048.965,722.75,1664.0472
Tanzania,17.921627,0.3542353,540.0253,25161.021,722.75,1482.9834
Tanzania,17.94685,0.22276555,526.59283,23866.564,722.75,880.78546
Tanzania,18.025188,0.2082924,511.44052,23247.646,722.75,1573.2913
Tanzania,18.140734,0.13931544,504.06934,23084.793,722.75,1102.0253
Tanzania,18.287287,0.1328427,500.5669,22696.803,722.75,3072.5667
Tanzania,18.413147,0.25826222,497.32104,22427.502,722.75,259.73563
Tanzania,18.52617,0.4414413,494.12286,21689.25,722.75,232.79182
Tanzania,18.680372,0.80654407,490.30292,21471.092,722.75,1204.0597
Tanzania,18.862999,0.67688143,484.06775,21308.693,722.75,1266.3727
Tanzania,19.070812,0.47759444,476.625,21098.098,722.75,184.35982
Tanzania,19.262547,0.3630409,469.57275,21037.928,722.75,1240.2909
Tanzania,19.445225,0.41271555,459.52136,20593.326,722.75,896.2097
Tanzania,19.68721,0.53447425,448.77362,20058.883,722.75,1799.4451
Tanzania,19.947857,0.57337797,439.53302,19715.49,2049.3,82.33858
Tanzania,20.205372,0.74360764,432.26453,17925.48,1294.4,300.0047
Tanzania,20.448645,0.7566943,425.3308,17057.332,1255.2,661.53986
Tanzania,20.684055,0.8067146,420.8074,17044.426,1647.2,687.30927
Tanzania,21.030504,0.6766772,415.41116,16675.0,26.19,710.3914
Tanzania,21.405807,0.63858396,408.9584,16138.375,26.19,1084.5774
Tanzania,21.772493,0.9890131,403.02927,15226.6875,26.19,992.3789
Tanzania,22.142641,1.0883139,397.44223,14540.116,26.19,123.46661
Tanzania,22.606544,1.2047585,393.64523,13802.908,26.19,842.58
Botswana,19.052029,2.8548536,846.36755,797.4511,119530.27,2469.2898
Botswana,19.373726,3.0145595,850.23145,777.1881,128225.71,1009.4212
Botswana,19.639288,2.73898,862.6203,759.3031,141129.9,694.52875
Botswana,19.88529,2.654618,875.85394,741.03326,152270.62,1591.2279
Botswana,20.111593,2.3671787,890.3892,735.47504,146264.45,707.9109
Botswana,20.328968,2.3571339,903.7832,727.71356,183340.48,1075.1833
Botswana,20.523212,2.3363557,906.224,715.12195,215779.4,2328.9646
Botswana,20.643137,2.3377895,896.7173,701.1876,233366.94,606.4379
Botswana,20.776505,2.3078766,879.95245,707.67065,239892.02,1007.44666
Botswana,20.944798,2.4824374,886.2256,703.7411,305530.22,1319.0984
Botswana,21.145039,2.1672454,906.7034,697.36316,314190.53,1814.4504
Botswana,21.457268,2.1177363,912.3595,688.0483,337391.1,945.8885
Botswana,21.841494,1.708024,908.3096,670.97955,360735.34,1237.1646
Botswana,22.300695,1.7061046,873.2208,642.92035,408787.3,790.8431
Botswana,22.819069,2.5100472,819.8062,609.207,456839.25,1083.5656
Botswana,23.326591,3.2291663,768.4476,589.44415,472977.16,681.5285
Botswana,23.889961,4.180571,727.20105,918.7107,484254.38,356.75455
Botswana,24.468136,3.8716311,724.83405,588.0459,497625.7,1938.8208
Botswana,25.034288,3.3789563,733.7152,589.24146,514828.97,1822.9247
Botswana,25.58827,2.7514396,739.79376,588.848,514843.0,1778.5066
Botswana,26.07697,2.5444338,746.9763,591.8569,549280.0,1930.5704
Botswana,26.744755,2.77947,742.2303,585.33685,620538.0,1048.1315
Botswana,27.61435,3.0356095,710.1674,553.2819,685746.0,941.3681
Botswana,28.586672,3.0400617,692.02045,540.1162,719507.0,1817.5654
Botswana,29.53369,2.662475,667.9533,532.0254,800652.2,1919.0006
Botswana,30.203735,2.2758906,641.6532,521.5122,13.69,489.1087
Botswana,30.826643,2.5009995,593.4092,508.06543,12.49,1402.1974
Botswana,31.450869,2.6870968,554.55475,499.58884,13.72,1393.8569
Botswana,32.153484,2.4620316,531.02893,490.90173,11.82,2942.999
Botswana,33.030685,2.4527323,515.78265,485.82318,13.53,272.88358
Botswana,35.11191,2.4776156,508.59155,484.44397,12.06,185.28137
Lesotho,23.873873,2.0435293,697.97595,2025.9213,3056.46,889.1909
Lesotho,24.29501,2.1630387,694.4078,1994.0956,2081.62,656.82904
Lesotho,24.764784,2.2061546,695.73285,1946.774,2351.99,282.0919
Lesotho,25.215464,2.3238149,697.0734,1887.7787,2587.22,1669.619
Lesotho,25.620892,2.1858747,708.1003,1829.068,2612.9,320.3894
Lesotho,25.956541,2.046586,712.4517,1757.6661,3614.06,1016.7573
Lesotho,26.258093,1.8468844,720.43085,1704.0674,20663.95,2524.087
Lesotho,26.58362,1.8610395,741.08795,1681.5099,21308.87,323.00095
Lesotho,26.822779,2.1267169,797.17566,1692.7123,20557.55,1990.3339
Lesotho,26.907843,2.497549,866.93695,1734.1202,17668.46,888.461
Lesotho,26.80939,2.2655165,954.5254,1778.9744,21026.73,1646.0646
Lesotho,26.580183,2.180755,980.3127,1790.7203,21965.27,1478.357
Lesotho,26.330448,1.925087,1023.88477,1798.3795,24773.94,1599.2864
Lesotho,26.040821,2.4822345,1105.7866,1799.0858,23385.51,82.58725
Lesotho,25.725794,3.8845472,1175.7576,1796.8937,24720.8,1188.7356
Lesotho,25.434835,5.4224553,1226.2983,1761.6094,25254.13,745.65265
Lesotho,25.208572,6.8351536,1252.2144,1711.2838,24401.85,1130.475
Lesotho,25.069614,5.973909,1243.4587,1680.1433,23145.77,15.055587
Lesotho,25.030012,4.8117504,1230.6428,1648.9752,28559.69,416.51077
Lesotho,25.077543,3.894934,1217.0074,1547.385,32581.76,2922.975
Lesotho,25.180351,3.242449,1218.5983,1468.844,36006.07,3950.376
Lesotho,25.439938,4.195598,1211.6096,1439.6005,41906.73,1389.844
Lesotho,25.879404,4.8747954,1222.1869,1377.769,43554.21,2222.627
Lesotho,26.405317,6.1155896,1225.964,1263.8253,48415.09,2647.1345
Lesotho,26.914614,4.8854284,1233.0404,1200.97,50252.61,861.63226
Lesotho,27.304544,4.3403544,1224.7837,1180.7463,53467.95,929.47736
Lesotho,27.612204,4.501159,1191.6727,1150.3992,60762.89,1098.4835
Lesotho,27.91564,5.1345963,1155.6152,1109.8127,57197.07,27.069473
Lesotho,28.226475,5.3046317,1135.6644,1088.5776,59304.26,809.5634
Lesotho,28.529322,5.4795694,1125.1758,1068.3427,68877.02,589.6585
Lesotho,28.717842,5.5639544,1104.9386,1048.3495,72953.75,1950.4072
Namibia,21.091238,4.5171986,634.4905,1067.252,10685.6,284.5512
Namibia,21.32975,4.7785387,638.42053,1063.6812,10618.56,1124.9807
Namibia,21.541914,4.3506794,647.8103,1054.0872,9957.7,1072.1465
Namibia,21.723549,4.2207503,656.4662,1031.9801,10764.58,167.85759
Namibia,21.871193,3.7165833,669.38666,1004.9922,10549.86,906.19775
Namibia,21.97967,3.645208,684.59204,974.83826,9366.13,1211.5894
Namibia,22.082968,3.5527444,701.36005,949.9545,9199.84,2036.587
Namibia,22.179867,3.8341513,718.7598,935.4981,9866.88,76.17596
Namibia,22.264254,4.120176,741.58203,950.7687,9346.73,412.08038
Namibia,22.32494,4.4992437,769.57,956.3781,8732.22,624.21326
Namibia,22.35452,3.5786123,800.1462,961.58154,185.06,670.86127
Namibia,22.358385,3.3553483,802.6623,939.0789,190.79,973.4253
Namibia,22.331758,2.8241425,823.31616,941.0646,198.04,1480.9797
Namibia,22.311188,3.209194,824.5983,927.70374,206.8,659.69745
Namibia,22.339912,4.4570427,808.92444,905.34564,211.34,140.33514
Namibia,22.464022,5.860986,786.0052,904.3783,215.89,1080.0154
Namibia,22.79815,7.348338,751.4101,891.1581,220.43,1808.7196
Namibia,23.345818,6.714281,720.02264,897.3872,224.97,787.4119
Namibia,24.01517,5.6092925,694.4268,890.78326,229.52,494.88013
Namibia,24.704124,4.6399775,676.46716,872.63245,234.06,1174.5419
Namibia,25.310442,4.237922,665.96326,843.2855,238.6,2337.9265
Namibia,25.948023,4.262726,644.0661,806.5049,243.15,27.638178
Namibia,26.714386,4.142747,627.5749,761.81,247.69,799.0507
Namibia,27.511442,4.2022843,617.2683,747.76764,256.91,890.4309
Namibia,28.245289,4.111852,611.95483,694.76666,270.81,1313.841
Namibia,28.823303,3.8040996,608.3686,653.61786,266.87,1252.1584
Namibia,29.332952,4.351251,601.59955,624.03937,248.92,2875.287
Namibia,29.832394,4.6833134,594.784,600.6295,231.8,237.0774
Namibia,30.332123,4.3542867,587.79114,586.2618,231.0,70.212555
Namibia,30.866692,4.338887,577.70807,573.05756,238.02,967.0322
Namibia,32.24846,4.34731,567.3747,562.3988,238.02,870.6375
South Africa,27.777481,1.0461962,294.2841,18127.432,29408.0,2811.7253
South Africa,28.284048,1.1142213,299.4115,17521.307,31244.0,773.29266
South Africa,28.745808,1.1645089,316.5318,17117.568,27852.0,573.9024
South Africa,29.207487,1.1663797,306.73706,16555.506,33236.0,1858.2661
South Africa,29.649078,1.1301776,325.3443,16301.8545,34023.0,262.0761
South Africa,30.034306,1.0903913,333.77185,15874.339,35070.0,1964.4705
South Africa,30.316078,1.1376455,360.4968,15577.949,33614.0,1709.5873
South Africa,30.433252,1.258618,403.91446,15471.098,34597.0,635.7257
South Africa,30.534733,1.3378888,418.32074,15403.626,35700.0,751.132
South Africa,30.731173,1.4290464,406.55286,15123.694,40727.0,1216.4302
South Africa,31.031475,1.273865,422.05176,15441.282,41586.0,245.29187
South Africa,31.474174,1.2166798,417.9713,15584.226,47445.0,1625.2177
South Africa,31.98254,1.0179392,430.20892,15919.807,41017.0,728.45404
South Africa,32.58081,1.1440518,447.4981,16072.913,39767.0,3293.21
South Africa,33.22831,1.7431724,449.41537,16267.527,39286.0,1281.9059
South Africa,33.861397,2.3416095,453.54044,16309.75,40719.0,1655.5414
South Africa,34.444687,3.018883,461.65756,16146.781,35199.0,1550.1497
South Africa,34.954514,2.5291657,457.98303,15701.268,39043.0,2003.1843
South Africa,35.50475,2.0868747,455.31314,15255.21,53549.0,3367.1704
South Africa,36.106808,1.6107832,451.93185,14129.595,63490.52,1098.7542
South Africa,36.77807,1.4746194,442.288,13580.083,71447.62,830.2826
South Africa,37.7735,1.7125189,425.07816,13145.49,78818.31,443.7978
South Africa,39.101337,1.9870474,411.67712,12655.301,77216.75,859.3052
South Africa,40.6001,2.3025184,399.90503,12054.837,76940.64,1232.8801
South Africa,42.017365,1.845889,396.5356,11737.822,71987.32,792.0068
South Africa,43.081184,1.6207254,393.93323,11347.021,73121.03,106.98195
South Africa,43.92622,1.7194803,386.09015,10928.276,75190.44,1039.6968
South Africa,44.71764,1.8940617,369.3247,10542.9375,75774.8,2993.6255
South Africa,45.567112,2.005185,357.69846,10275.743,76173.56,5.709394
South Africa,46.553036,1.9769619,339.33203,10033.846,56353.18,1269.6707
South Africa,47.274677,2.0309165,339.66687,9405.85,1571.33,2943.7593
Eswatini,17.31634,1.4996797,869.3718,784.7255,463217.66,763.10345
Eswatini,17.36187,1.6706239,867.1059,773.58734,487259.47,705.3475
Eswatini,17.431616,1.56455,857.33954,788.196,425845.1,1980.4467
Eswatini,17.524298,1.5779907,850.1487,756.13635,451215.47,220.975
Eswatini,17.624023,1.4170977,865.0324,751.2968,495708.9,1783.9774
Eswatini,17.713085,1.3792077,893.60815,744.8582,515166.8,855.46484
Eswatini,17.799097,1.313871,931.54504,738.0015,514316.2,1774.2955
Eswatini,17.905373,1.343904,956.47205,731.9504,526857.7,201.61226
Eswatini,18.032671,1.46171,999.9356,730.6601,511856.62,1534.9197
Eswatini,18.16255,1.6464149,1047.6279,741.9542,524389.4,768.48895
Eswatini,18.278017,1.290884,1122.4305,772.7856,507894.47,1302.7157
Eswatini,18.343899,1.2454349,1183.6598,833.05194,508706.44,1553.0808
Eswatini,18.356838,1.0218205,1234.3577,755.9049,469482.9,2110.3162
Eswatini,18.352884,1.2915837,1269.0503,759.7699,500337.9,1028.9915
Eswatini,18.370003,2.465884,1294.8849,752.22974,511119.4,1283.5107
Eswatini,18.452888,3.6617563,1298.8384,712.55615,472902.75,152.0832
Eswatini,18.61883,5.261388,1276.032,682.3961,373053.2,684.4544
Eswatini,18.84586,4.1914515,1260.4348,661.0775,355011.53,165.55865
Eswatini,19.129362,3.35052,1231.6306,632.8458,323645.0,1359.8748
Eswatini,19.464165,2.2881207,1202.697,599.28595,351099.72,1435.7793
Eswatini,19.850739,1.6913785,1158.7003,550.9271,337065.44,555.3865
Eswatini,20.386143,2.9206946,1107.8131,510.99036,334277.3,134.23431
Eswatini,21.105892,4.1345673,1071.5742,481.3134,340940.94,1146.2097
Eswatini,21.929934,6.1713476,1035.1165,451.089,360471.94,858.6642
Eswatini,22.771389,3.6949224,994.0909,419.76053,366330.97,1460.8782
Eswatini,23.541143,2.6270719,955.3207,372.5591,358438.75,265.4319
Eswatini,24.255491,2.163515,923.7276,357.5491,346096.62,2474.2632
Eswatini,24.99443,2.7532008,896.9742,341.20145,341307.16,1874.9398
Eswatini,25.770584,3.3863072,869.3596,320.3565,358582.72,2201.1777
Eswatini,26.595076,3.4622173,839.8054,307.9786,339726.22,259.1427
Eswatini,27.213097,3.4763458,801.96277,294.6905,349019.8,1073.1846
Benin,22.757898,2.4196584,560.1022,5989.861,108.6,1951.8359
Benin,22.855078,2.4123187,564.83527,6207.7676,89.29,18.527094
Benin,22.925272,2.3059487,567.41156,6014.0947,77.21,701.15314
Benin,22.898289,2.212122,569.51874,5974.99,78.83,861.77423
Benin,22.810734,1.9636167,577.1425,5954.6924,80.45,1517.7983
Benin,22.70209,1.9369026,583.4175,5879.111,82.06,1488.9866
Benin,22.534863,1.9705908,591.05554,5967.208,83.68,2372.706
Benin,22.330982,2.036705,592.6848,5692.312,85.3,298.6552
Benin,22.045084,2.0136273,595.108,5559.215,86.91,64.020935
Benin,21.790663,1.9054275,596.37506,5476.2656,62.72,1682.4547
Benin,21.627182,1.5509199,600.3033,5405.196,43.09,817.59875
Benin,21.56928,1.3943077,590.4434,5264.2314,45.73,499.04126
Benin,21.589197,1.1075789,581.4732,5231.8037,79.08,278.33783
Benin,21.628794,1.0299886,567.54767,5045.675,90.19,1267.5269
Benin,21.651243,1.0593976,555.6329,5025.0986,80.23,206.15411
Benin,21.61218,1.4598627,547.3849,4886.1025,81.09,1162.2732
Benin,21.563307,2.1097703,543.574,4848.8286,113.75,2409.7522
Benin,21.51037,2.18062,540.61053,4721.6367,151.91,309.94504
Benin,21.515476,1.9125972,537.3381,4638.146,180.63,2084.1143
Benin,21.525414,1.5880284,541.1411,4609.956,207.23,736.9232
Benin,21.487404,1.8940471,546.1827,4602.2666,179.2,1593.3456
Benin,21.601093,2.2591815,550.0973,4514.4365,153.64,1486.4988
Benin,21.81336,2.5590384,553.06506,4544.8345,117.58,2142.397
Benin,22.23125,2.8443625,547.2251,4465.2847,135.36,125.53509
Benin,22.559456,2.8966427,540.9766,4280.856,150.32,1113.8315
Benin,22.679987,3.070134,539.1338,4257.6694,146.62,603.263
Benin,22.885775,2.6314898,526.35767,4112.4717,144.77,1222.4304
Benin,23.09384,2.5748026,515.92474,3975.1658,4.03,96.885155
Benin,23.497538,3.0861754,501.2208,3695.7664,4.55,469.2523
Benin,23.750704,3.2277396,494.5377,3352.1177,4.54,3924.4138
Benin,23.805475,3.4021258,490.17844,3361.9744,3.4,3807.2979
Burkina Faso,22.64935,1.2932391,766.81274,15381.618,107.29,1268.017
Burkina Faso,23.111275,1.2771469,766.04767,15168.824,150.24,692.297
Burkina Faso,23.4493,1.178223,770.4586,15011.7,109.87,747.03314
Burkina Faso,23.685986,1.1197991,778.8008,14944.833,72.56,763.1985
Burkina Faso,23.802296,0.99400264,787.7312,14923.989,98.1,760.0491
Burkina Faso,23.793756,0.9620693,796.24866,14976.574,263.7,351.49896
Burkina Faso,23.556927,1.0098884,802.9448,14849.87,508.26,1138.6049
Burkina Faso,23.278591,1.094033,811.826,14684.689,304.83,585.0896
Burkina Faso,22.956955,1.0927832,816.46765,14565.978,190.51,865.4428
Burkina Faso,22.651152,1.0504836,834.68524,14576.028,412.66,36.169052
Burkina Faso,22.430387,0.79965043,854.96344,15125.666,456.44,2421.692
Burkina Faso,22.24301,0.6683844,870.589,14744.717,177.75,728.8417
Burkina Faso,22.500938,0.53475946,889.7508,14797.778,264.53,883.29663
Burkina Faso,22.83362,0.6154144,876.6929,14346.911,75.64,1738.3145
Burkina Faso,23.107101,0.73800665,875.8449,14074.101,98.59,1007.81824
Burkina Faso,23.215443,0.9529362,878.73126,13873.335,956.06,3327.8745
Burkina Faso,22.891033,1.2203996,886.46326,13647.895,74.49,1735.1482
Burkina Faso,22.85781,1.2003559,884.35876,12881.583,72.74,1272.1946
Burkina Faso,22.828936,0.9691824,883.5244,12585.666,50.26,476.55188
Burkina Faso,22.813225,0.7916384,887.0409,12148.842,50.26,1806.8433
Burkina Faso,22.84979,0.9446991,889.04926,11987.657,50.26,2314.3726
Burkina Faso,22.661362,1.1313261,895.7359,11805.723,50.26,714.0604
Burkina Faso,22.822552,1.2359419,905.3738,11739.262,50.26,699.2012
Burkina Faso,23.027222,1.4754324,910.2469,10644.961,50.26,2135.9531
Burkina Faso,23.2291,1.6074996,906.6548,10264.975,50.26,316.49094
Burkina Faso,23.432346,1.7349197,916.36816,10390.355,480.55,1649.3134
Burkina Faso,23.351696,1.4877173,917.5344,10522.917,480.55,2039.0835
Burkina Faso,23.501587,1.3932275,906.92706,10331.95,480.55,673.0706
Burkina Faso,23.673004,1.7906235,885.6711,9861.622,480.55,959.5327
Burkina Faso,23.855846,1.8794731,868.45605,9552.702,480.55,1746.7421
Burkina Faso,24.242031,1.9675122,850.5379,9164.377,480.55,392.02386
Cape Verde,40.839516,1.0186801,371.20038,189.88156,13425.39,160.38751
Cape Verde,41.531437,0.977467,376.25345,180.46591,13597.74,656.7908
Cape Verde,42.03758,0.89840174,379.13257,173.87245,13725.44,193.28923
Cape Verde,42.317375,0.8222964,384.37677,168.14775,15774.64,788.78973
Cape Verde,42.346287,0.6953629,387.69507,187.60446,12363.96,2139.4272
Cape Verde,42.11985,0.59333473,389.60632,306.46082,9188.18,662.37604
Cape Verde,41.714443,0.537968,396.92487,139.6264,12034.75,55.249107
Cape Verde,41.204327,0.54824984,405.99274,124.335495,12219.84,891.5283
Cape Verde,40.699844,0.5379276,401.3852,111.92144,12668.61,737.8211
Cape Verde,40.327366,0.61431783,398.33414,102.54336,14262.39,1038.9797
Cape Verde,40.178528,0.47577706,393.67456,93.1191,13961.88,259.71576
Cape Verde,40.574776,0.36274934,390.45953,87.24069,14497.78,2387.6963
Cape Verde,41.50668,0.31890172,388.49777,82.344444,14900.78,1807.4628
Cape Verde,42.73338,0.39397374,386.42142,76.955925,15585.74,1941.4188
