Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pesticidas,Precipitaciones
21.457268,2.1177363,912.3595,688.0483,435.96,563.7447
21.841494,1.708024,908.3096,670.97955,434.11,290.6851
22.300695,1.7061046,873.2208,642.92035,380.01,302.36624
22.819069,2.5100472,819.8062,609.207,315.72,466.9227
23.326591,3.2291663,768.4476,589.44415,328.0,396.9124
23.889961,4.180571,727.20105,918.7107,407.82,624.5793
24.468136,3.8716311,724.83405,588.0459,434.32,294.4869
25.034288,3.3789563,733.7152,589.24146,429.15,440.0393
25.58827,2.7514396,739.79376,588.848,377.28,512.2218
26.07697,2.5444338,746.9763,591.8569,390.32,525.04095
26.744755,2.77947,742.2303,585.33685,425.21,531.14386
27.61435,3.0356095,710.1674,553.2819,457.36,376.66745
28.586672,3.0400617,692.02045,540.1162,481.63,394.90277
29.53369,2.662475,667.9533,532.0254,469.23,609.37726
30.203735,2.2758906,641.6532,521.5122,615.39,263.51184
30.826643,2.5009995,593.4092,508.06543,739.07,420.9255
31.450869,2.6870968,554.55475,499.58884,944.24,630.75745
32.153484,2.4620316,531.02893,490.90173,878.23,395.24124
33.030685,2.4527323,515.78265,485.82318,995.01,311.39807
35.11191,2.4776156,508.59155,484.44397,1193.0,499.25787
35.742287,2.4445958,493.78125,475.11423,1386.49,612.2657
23.873873,2.0435293,697.97595,2025.9213,5.47,995.67444
24.29501,2.1630387,694.4078,1994.0956,5.47,1280.6605
24.764784,2.2061546,695.73285,1946.774,5.47,744.1334
25.215464,2.3238149,697.0734,1887.7787,5.47,1174.5419
25.620892,2.1858747,708.1003,1829.068,5.47,951.2226
25.956541,2.046586,712.4517,1757.6661,5.47,1093.2435
26.258093,1.8468844,720.43085,1704.0674,5.47,1319.3849
26.58362,1.8610395,741.08795,1681.5099,5.47,1186.1322
26.822779,2.1267169,797.17566,1692.7123,4.58,1112.8118
26.907843,2.497549,866.93695,1734.1202,2.78,988.75574
26.80939,2.2655165,954.5254,1778.9744,6.65,1262.7059
26.580183,2.180755,980.3127,1790.7203,8.92,1222.0184
26.330448,1.925087,1023.88477,1798.3795,29.04,1140.9795
26.040821,2.4822345,1105.7866,1799.0858,26.74,931.2398
25.725794,3.8845472,1175.7576,1796.8937,29.05,1113.0322
25.434835,5.4224553,1226.2983,1761.6094,14.56,1052.4294
25.208572,6.8351536,1252.2144,1711.2838,20.09,1299.936
25.069614,5.973909,1243.4587,1680.1433,22.21,913.85266
25.030012,4.8117504,1230.6428,1648.9752,19.13,944.4179
25.077543,3.894934,1217.0074,1547.385,13.89,986.555
25.180351,3.242449,1218.5983,1468.844,7.15,1083.1912
25.439938,4.195598,1211.6096,1439.6005,14.39,1067.9431
25.879404,4.8747954,1222.1869,1377.769,15.12,1013.7413
26.405317,6.1155896,1225.964,1263.8253,22.31,871.39026
26.914614,4.8854284,1233.0404,1200.97,16.83,1014.6318
27.304544,4.3403544,1224.7837,1180.7463,54.87,750.6925
27.612204,4.501159,1191.6727,1150.3992,74.67,1020.36163
27.91564,5.1345963,1155.6152,1109.8127,83.53,926.578
28.226475,5.3046317,1135.6644,1088.5776,67.36,885.6642
28.529322,5.4795694,1125.1758,1068.3427,113.36,787.50146
28.717842,5.5639544,1104.9386,1048.3495,221.63,1179.4968
29.147125,5.375629,1043.5192,1006.8008,239.53,1227.0725
21.091238,4.5171986,634.4905,1067.252,573.54,354.07568
21.32975,4.7785387,638.42053,1063.6812,573.54,427.09448
21.541914,4.3506794,647.8103,1054.0872,573.54,180.13086
21.723549,4.2207503,656.4662,1031.9801,573.54,360.16922
21.871193,3.7165833,669.38666,1004.9922,573.54,282.54785
21.97967,3.645208,684.59204,974.83826,573.54,238.24106
22.082968,3.5527444,701.36005,949.9545,573.54,259.19574
22.179867,3.8341513,718.7598,935.4981,573.54,405.60553
22.264254,4.120176,741.58203,950.7687,573.54,248.6852
22.32494,4.4992437,769.57,956.3781,573.54,357.52542
22.35452,3.5786123,800.1462,961.58154,1322.16,348.3177
22.358385,3.3553483,802.6623,939.0789,1346.48,390.13953
22.331758,2.8241425,823.31616,941.0646,1258.85,311.72943
22.311188,3.209194,824.5983,927.70374,398.58,271.33707
22.339912,4.4570427,808.92444,905.34564,284.18,388.47665
22.464022,5.860986,786.0052,904.3783,354.69,329.95868
22.79815,7.348338,751.4101,891.1581,405.22,576.05225
23.345818,6.714281,720.02264,897.3872,475.21,189.12029
24.01517,5.6092925,694.4268,890.78326,577.63,437.00598
24.704124,4.6399775,676.46716,872.63245,598.35,418.7325
25.310442,4.237922,665.96326,843.2855,656.75,417.75778
25.948023,4.262726,644.0661,806.5049,576.76,646.5746
26.714386,4.142747,627.5749,761.81,617.66,401.40366
27.511442,4.2022843,617.2683,747.76764,777.85,235.02335
28.245289,4.111852,611.95483,694.76666,823.84,369.11127
28.823303,3.8040996,608.3686,653.61786,931.12,231.36076
29.332952,4.351251,601.59955,624.03937,804.17,241.85478
29.832394,4.6833134,594.784,600.6295,861.24,415.66367
30.332123,4.3542867,587.79114,586.2618,835.82,284.0876
30.866692,4.338887,577.70807,573.05756,909.63,185.36865
32.24846,4.34731,567.3747,562.3988,1009.67,358.06415
32.888817,4.249396,550.30804,542.85254,1163.02,438.54782
27.777481,1.0461962,294.2841,18127.432,16582.0,486.80463
28.284048,1.1142213,299.4115,17521.307,16582.0,597.8781
28.745808,1.1645089,316.5318,17117.568,16582.0,377.30453
29.207487,1.1663797,306.73706,16555.506,16582.0,504.76297
29.649078,1.1301776,325.3443,16301.8545,16582.0,427.5926
30.034306,1.0903913,333.77185,15874.339,18025.0,572.94556
30.316078,1.1376455,360.4968,15577.949,19508.0,658.6466
30.433252,1.258618,403.91446,15471.098,21596.0,556.81323
30.534733,1.3378888,418.32074,15403.626,24304.0,550.27466
30.731173,1.4290464,406.55286,15123.694,26098.8,545.23785
31.031475,1.273865,422.05176,15441.282,26857.0,727.6034
31.474174,1.2166798,417.9713,15584.226,25800.04,660.83093
31.98254,1.0179392,430.20892,15919.807,27246.68,495.42773
32.58081,1.1440518,447.4981,16072.913,27369.95,418.4659
33.22831,1.7431724,449.41537,16267.527,27992.37,547.1433
33.861397,2.3416095,453.54044,16309.75,29696.72,506.62524
34.444687,3.018883,461.65756,16146.781,28717.86,686.14594
34.954514,2.5291657,457.98303,15701.268,29468.41,453.7892
35.50475,2.0868747,455.31314,15255.21,33073.03,470.93863
36.106808,1.6107832,451.93185,14129.595,32608.51,542.1961
36.77807,1.4746194,442.288,13580.083,33598.96,562.09875
37.7735,1.7125189,425.07816,13145.49,33334.33,620.00305
39.101337,1.9870474,411.67712,12655.301,34394.86,531.1585
40.6001,2.3025184,399.90503,12054.837,36324.38,470.61734
42.017365,1.845889,396.5356,11737.822,38387.19,533.0056
43.081184,1.6207254,393.93323,11347.021,37740.47,365.6211
43.92622,1.7194803,386.09015,10928.276,35862.46,451.79883
44.71764,1.8940617,369.3247,10542.9375,39492.46,486.0393
45.567112,2.005185,357.69846,10275.743,39023.76,411.32565
46.553036,1.9769619,339.33203,10033.846,39144.12,398.02872
47.274677,2.0309165,339.66687,9405.85,41642.77,521.36444
48.91432,2.0596907,331.90683,9139.857,42620.17,627.26984
17.31634,1.4996797,869.3718,784.7255,741.56,970.7346
17.36187,1.6706239,867.1059,773.58734,741.56,899.79663
17.431616,1.56455,857.33954,788.196,741.56,568.91864
17.524298,1.5779907,850.1487,756.13635,741.56,718.2186
17.624023,1.4170977,865.0324,751.2968,741.56,653.322
17.713085,1.3792077,893.60815,744.8582,741.56,921.95123
17.799097,1.313871,931.54504,738.0015,741.56,946.7515
17.905373,1.343904,956.47205,731.9504,692.74,1152.9427
18.032671,1.46171,999.9356,730.6601,680.59,981.70966
18.16255,1.6464149,1047.6279,741.9542,566.75,959.47943
18.278017,1.290884,1122.4305,772.7856,551.51,1454.1853
18.343899,1.2454349,1183.6598,833.05194,452.66,1078.747
18.356838,1.0218205,1234.3577,755.9049,757.61,664.48914
18.352884,1.2915837,1269.0503,759.7699,962.57,629.11414
18.370003,2.465884,1294.8849,752.22974,1262.13,1014.4935
18.452888,3.6617563,1298.8384,712.55615,1091.99,794.824
18.61883,5.261388,1276.032,682.3961,847.8,1046.937
18.84586,4.1914515,1260.4348,661.0775,438.25,675.6111
19.129362,3.35052,1231.6306,632.8458,199.04,779.7927
19.464165,2.2881207,1202.697,599.28595,185.24,898.8994
19.850739,1.6913785,1158.7003,550.9271,484.4,1033.2451
20.386143,2.9206946,1107.8131,510.99036,587.21,851.0746
21.105892,4.1345673,1071.5742,481.3134,581.59,910.9829
21.929934,6.1713476,1035.1165,451.089,462.22,918.4909
22.771389,3.6949224,994.0909,419.76053,522.75,879.27905
23.541143,2.6270719,955.3207,372.5591,582.07,586.6406
24.255491,2.163515,923.7276,357.5491,680.43,690.2106
24.99443,2.7532008,896.9742,341.20145,863.44,908.5146
25.770584,3.3863072,869.3596,320.3565,1039.6,770.8464
26.595076,3.4622173,839.8054,307.9786,1148.16,766.4831
27.213097,3.4763458,801.96277,294.6905,1238.7,871.49316
27.190002,3.3228204,746.60596,277.45337,1344.6,1018.4811
20.84681,0.87550783,510.085,2990.055,5727.0,645.4315
21.410524,0.91685575,496.80072,2916.0088,6753.0,600.0088
21.964287,0.8064144,499.95377,3109.2002,3303.0,529.44794
22.481915,0.7223317,500.30563,3105.4626,1716.0,742.42773
22.982218,0.64653456,511.73056,2991.3552,1664.0,514.75635
23.412096,0.74326736,531.0512,2946.8489,2599.0,547.1549
23.791552,0.740303,541.601,2855.5608,2538.0,880.6885
24.117281,0.7999575,563.7321,2898.5635,2762.0,873.7045
24.349731,0.7771658,606.1228,3020.6277,2883.0,782.9361
24.465296,0.87757397,653.54584,3259.504,2918.18,767.0834
24.43477,0.73499656,709.9777,3493.8994,2953.36,1069.7959
24.235847,0.7868013,738.7099,3594.5493,2988.54,916.66693
23.860468,0.6719458,780.12366,3869.9453,3023.72,425.4422
23.409603,0.6673915,811.31647,3933.6162,3058.9,736.00586
22.967356,1.1555387,837.4241,4036.1829,3094.08,798.7666
22.603798,1.8452585,845.7418,4291.59,3129.27,593.3408
22.331472,2.86305,849.0344,4529.8403,3164.45,762.1772
22.068945,2.7391396,846.4938,4490.395,3199.63,869.6269
21.801132,2.3279269,862.4025,6295.9434,3234.81,737.5731
21.582039,1.6862491,861.5442,6947.4946,3269.99,721.93396
21.427187,1.5907471,848.92633,5176.888,3305.17,800.9552
21.409227,1.829437,824.9651,5345.9243,3340.35,708.9546
21.505146,2.1313326,805.07184,5166.6875,3375.53,604.3239
21.627329,2.2414782,787.71063,4821.4346,2550.07,791.4851
21.794119,1.8641766,777.0324,4356.324,2185.07,883.9076
21.9435,1.6360437,772.1093,4205.6187,2185.07,542.057
22.11919,1.8419781,768.0865,4163.7866,2185.07,713.60077
22.27013,2.1675124,759.6376,3928.3027,2185.07,975.70154
22.407322,2.1282282,755.67847,3940.3884,2185.07,692.6995
22.610037,2.16405,749.2182,3856.9373,2185.07,608.3118
23.626684,2.1950736,739.96454,3784.641,2185.07,814.14435
24.016201,2.1103144,709.6539,3834.5771,2185.07,788.9817
22.757898,2.4196584,560.1022,5989.861,1378.13,1061.1222
22.855078,2.4123187,564.83527,6207.7676,1378.13,1317.247
22.925272,2.3059487,567.41156,6014.0947,1333.52,1107.457
22.898289,2.212122,569.51874,5974.99,1183.56,1121.7175
22.810734,1.9636167,577.1425,5954.6924,1598.51,1306.9902
22.70209,1.9369026,583.4175,5879.111,1712.27,1118.377
22.534863,1.9705908,591.05554,5967.208,1635.17,1057.8688
22.330982,2.036705,592.6848,5692.312,933.06,1083.8098
22.045084,2.0136273,595.108,5559.215,1019.31,1087.7238
21.790663,1.9054275,596.37506,5476.2656,1032.69,1303.2114
21.627182,1.5509199,600.3033,5405.196,1014.81,1024.089
21.56928,1.3943077,590.4434,5264.2314,748.58,954.7444
21.589197,1.1075789,581.4732,5231.8037,777.24,1193.5903
21.628794,1.0299886,567.54767,5045.675,766.28,1087.3187
21.651243,1.0593976,555.6329,5025.0986,619.55,929.9029
21.61218,1.4598627,547.3849,4886.1025,582.98,944.8891
21.563307,2.1097703,543.574,4848.8286,895.21,1035.5492
21.51037,2.18062,540.61053,4721.6367,1610.01,931.9463
21.515476,1.9125972,537.3381,4638.146,1948.96,1015.525
21.525414,1.5880284,541.1411,4609.956,2259.94,1026.6648
21.487404,1.8940471,546.1827,4602.2666,2092.91,1088.9342
21.601093,2.2591815,550.0973,4514.4365,2080.63,842.5703
21.81336,2.5590384,553.06506,4544.8345,1691.82,1275.6763
22.23125,2.8443625,547.2251,4465.2847,1422.57,946.9481
22.559456,2.8966427,540.9766,4280.856,1452.14,1125.8549
22.679987,3.070134,539.1338,4257.6694,1525.17,1015.26764
22.885775,2.6314898,526.35767,4112.4717,1583.06,1156.8075
23.09384,2.5748026,515.92474,3975.1658,2690.91,989.51276
23.497538,3.0861754,501.2208,3695.7664,4342.22,1142.5646
23.750704,3.2277396,494.5377,3352.1177,5678.8,1217.6688
23.805475,3.4021258,490.17844,3361.9744,5624.5,968.50397
23.123636,3.5340676,480.8534,3195.6445,5048.59,848.2647
22.64935,1.2932391,766.81274,15381.618,513.89,545.89166
23.111275,1.2771469,766.04767,15168.824,513.89,626.1754
23.4493,1.178223,770.4586,15011.7,513.89,672.26294
23.685986,1.1197991,778.8008,14944.833,513.89,540.27985
23.802296,0.99400264,787.7312,14923.989,513.89,747.05304
23.793756,0.9620693,796.24866,14976.574,498.52,632.24756
23.556927,1.0098884,802.9448,14849.87,661.12,561.9322
23.278591,1.094033,811.826,14684.689,913.74,613.0861
22.956955,1.0927832,816.46765,14565.978,1170.7,663.9484
22.651152,1.0504836,834.68524,14576.028,1023.49,718.3905
22.430387,0.79965043,854.96344,15125.666,750.45,621.58453
22.24301,0.6683844,870.589,14744.717,558.5,580.1306
22.500938,0.53475946,889.7508,14797.778,762.42,544.3255
22.83362,0.6154144,876.6929,14346.911,1060.24,731.65985
23.107101,0.73800665,875.8449,14074.101,1386.94,443.436
23.215443,0.9529362,878.73126,13873.335,1580.79,543.0984
22.891033,1.2203996,886.46326,13647.895,1808.87,548.7667
22.85781,1.2003559,884.35876,12881.583,1759.35,526.0278
22.828936,0.9691824,883.5244,12585.666,1528.07,564.98706
22.813225,0.7916384,887.0409,12148.842,1166.27,573.9024
22.84979,0.9446991,889.04926,11987.657,1042.53,725.7649
22.661362,1.1313261,895.7359,11805.723,1059.25,473.75143
22.822552,1.2359419,905.3738,11739.262,1254.56,713.0526
23.027222,1.4754324,910.2469,10644.961,1560.01,543.0141
23.2291,1.6074996,906.6548,10264.975,1781.41,519.6863
23.432346,1.7349197,916.36816,10390.355,2046.39,648.58215
23.351696,1.4877173,917.5344,10522.917,2646.16,582.59033
23.501587,1.3932275,906.92706,10331.95,2938.25,600.13947
23.673004,1.7906235,885.6711,9861.622,3123.39,674.8515
23.855846,1.8794731,868.45605,9552.702,2793.45,645.53973
24.242031,1.9675122,850.5379,9164.377,2848.95,700.36096
23.675644,2.0778573,838.266,8883.928,3037.82,474.56122
40.839516,1.0186801,371.20038,189.88156,1.0,205.22733
41.531437,0.977467,376.25345,180.46591,1.0,103.67268
42.03758,0.89840174,379.13257,173.87245,1.0,84.675446
42.317375,0.8222964,384.37677,168.14775,1.0,112.82022
42.346287,0.6953629,387.69507,187.60446,2.0,94.632965
42.11985,0.59333473,389.60632,306.46082,0.68,157.12991
41.714443,0.537968,396.92487,139.6264,0.5,156.79059
41.204327,0.54824984,405.99274,124.335495,1.74,95.43156
40.699844,0.5379276,401.3852,111.92144,7.03,108.66737
40.327366,0.61431783,398.33414,102.54336,11.0,283.68753
40.178528,0.47577706,393.67456,93.1191,7.0,229.9831
40.574776,0.36274934,390.45953,87.24069,5.0,131.1798
41.50668,0.31890172,388.49777,82.344444,5.0,108.27061
42.73338,0.39397374,386.42142,76.955925,5.0,175.69041
44.017715,0.38125527,384.82617,72.29995,5.0,164.23999
45.12888,0.33187097,383.04767,67.74169,5.0,183.52373
46.239727,0.30480683,357.87762,65.48559,5.0,185.5788
47.490498,0.30656877,346.47488,61.472473,5.0,126.41404
48.828686,0.29631898,340.0268,58.043766,5.0,239.30028
50.230785,0.31818953,334.40244,54.97535,5.0,262.0761
51.70395,0.42652607,328.41092,53.891438,5.0,329.96313
53.588844,0.53548175,333.61072,50.778477,5.0,184.76997
55.772575,0.53039974,334.83487,48.71618,5.0,218.52887
57.9954,0.6915189,329.4716,46.618805,5.0,290.88232
59.893837,0.72990686,326.92633,45.515583,5.0,129.94844
61.078194,0.77126276,331.23392,43.39035,5.0,271.14835
61.943264,0.5099059,336.60202,42.198204,5.0,307.98813
62.55687,0.35550827,339.45593,40.34961,5.0,75.087326
62.661816,0.872318,400.18027,39.891525,5.0,123.69792
62.386333,0.8916461,391.81845,37.69234,5.0,113.81357
62.4097,0.9253891,384.08075,35.831406,5.0,217.64297
61.465897,1.0140328,374.06363,34.1964,5.0,142.82065
22.74857,3.1753292,710.4457,8125.952,2227.46,1912.6586
22.86882,3.1483269,723.5566,8387.06,1503.69,1825.8213
22.843126,2.9889257,743.8934,8329.431,1843.81,1879.754
22.887714,2.8688977,764.301,8438.018,1245.32,1963.774
22.886583,2.602427,779.11774,8583.974,646.84,2093.2114
22.835907,2.5341606,794.8575,8622.058,48.35,1994.7247
22.679426,2.25804,816.13446,9010.841,180.08,1871.6907
22.33887,2.0849864,849.1975,8972.139,630.12,1782.6921
22.109558,1.8760365,876.14404,9029.606,258.02,1741.4642
21.930387,1.7257402,895.9676,9128.904,653.0,2003.8579
21.855242,1.2502459,918.2763,9476.569,545.0,1799.411
21.87232,1.0573375,914.646,9560.694,687.0,1679.9768
21.891903,0.9063703,913.12366,10358.6045,2191.22,1730.1885
22.117966,1.0247602,903.29846,10510.297,2243.73,1704.7131
22.332472,1.2596443,888.3528,10554.716,2525.18,1740.0034
22.459358,1.7996342,879.2958,10659.186,2254.66,1590.8184
22.386293,2.4682992,872.04504,10808.156,2752.9,1543.2322
22.213062,2.4354095,860.13947,10583.271,2819.89,1760.7311
22.222788,1.8842503,848.41077,10514.833,2594.8,1636.927
22.252249,1.5005757,839.6239,10611.228,2319.21,1709.5873
22.311111,1.6306655,828.00745,10957.485,3470.4,1632.7198
22.357594,1.8802885,818.627,10675.105,3964.25,1609.703
22.429417,1.9629478,811.72424,9716.828,4010.74,1690.0686
22.70965,2.2282522,799.0923,9360.25,4536.15,1731.7439
22.977257,2.3525777,786.79913,8486.298,5479.55,1793.232
23.201101,2.5839515,778.3351,7796.509,5838.14,1634.2604
23.486345,2.459915,756.73755,7632.982,4831.12,1802.8746
23.877653,2.5174663,739.0507,7167.333,7068.63,1708.5596
24.472803,2.850838,726.4095,6822.5513,7321.6,1662.9219
25.034393,3.0064652,712.0489,6315.8,8194.82,1908.4283
25.700138,3.1597366,695.7639,5948.0767,10660.8,1623.2579
24.669315,3.329984,680.20734,5482.964,9905.76,1606.4899
23.547852,2.6534238,820.9086,16052.925,60.28,262.28116
23.588806,2.4914956,823.8579,17152.627,60.28,333.9377
23.536598,2.2296994,845.9836,16375.353,60.28,325.53473
23.387817,2.1041224,875.2806,16685.775,60.28,266.7363
23.126719,1.9629016,894.4619,16884.271,60.28,431.72464
22.747412,1.9579419,915.1784,17059.807,57.86,362.1043
22.245867,1.9743592,957.8886,17477.012,55.44,347.0137
21.610918,2.0849507,995.0782,17994.664,53.02,318.80045
20.941345,1.9648669,1030.0428,18114.596,53.02,387.01532
20.3567,1.8986754,1061.4391,18425.158,53.02,423.97488
19.833876,1.3756213,1089.7365,18928.479,53.02,279.45233
19.524235,1.210351,1108.5973,19409.531,53.02,310.64453
19.350723,1.1205381,1123.8506,19852.598,53.02,268.89316
19.241314,1.3468271,1136.4966,20077.58,53.02,344.03342
19.243294,1.7241225,1128.8965,20172.445,53.02,264.09692
19.054964,2.2247548,1115.3732,19942.332,53.04,346.618
18.861612,2.8155444,1106.1885,20447.129,53.06,270.4305
18.684248,2.8524222,1105.2485,21002.14,53.08,275.36472
18.51806,2.3165457,1108.1267,21060.924,53.1,287.511
18.547146,1.98036,1098.5452,21234.703,53.12,245.29187
18.381824,1.9361076,1093.9395,21271.705,53.14,341.05542
18.35053,2.18732,1087.485,21210.104,52.25,258.96753
18.42688,2.1673977,1079.1956,20538.775,50.45,322.6503
18.526163,2.4895422,1059.2825,20886.006,47.74,263.7195
18.746058,2.6023254,1043.5199,20594.69,45.02,271.5108
18.662437,2.7437694,1042.8192,20793.72,43.66,225.02763
18.535528,2.6316926,1029.1672,20860.74,43.64,294.47717
18.350258,2.7089834,1022.08685,21059.3,44.98,267.14755
18.148306,2.9834533,1014.99805,20853.742,46.31,313.34714
18.070816,3.0989132,1007.0727,20870.344,47.64,348.64642
18.511063,3.2372189,1002.5071,20468.275,48.98,264.47394
17.264536,3.358661,994.483,20310.44,50.31,204.6311
15.992622,1.0747665,659.5625,8248.818,16.0,1331.4915
16.242056,1.1362936,669.9588,8291.28,16.0,1386.3599
16.486168,1.0450712,688.9324,8308.504,16.0,1278.0947
16.710033,1.0434186,715.96606,8394.668,16.0,1380.853
16.93245,0.9056375,740.73444,8458.5625,143.0,1272.5286
17.12764,0.79047537,763.5446,8550.036,134.0,1500.6207
17.236229,0.8081995,773.8718,8371.534,106.4,1350.7864
17.291656,0.85453564,779.34247,8234.862,102.39,1238.922
17.325525,0.8947991,790.6114,8137.2793,98.37,1312.5701
17.393387,0.77705294,804.22876,7988.106,94.36,1422.9222
17.52978,0.4656035,821.03,7845.5376,90.35,1153.7842
17.77711,0.42000565,825.1898,7804.638,86.33,1107.7179
18.148005,0.2982265,824.0433,7506.947,82.32,1255.6835
18.5591,0.2983622,817.7973,7345.4688,78.3,1344.1656
18.954681,0.3785912,813.36926,7469.48,74.29,1217.488
19.236315,0.65800774,804.32806,7666.4966,70.27,1250.0854
19.381289,1.1753575,794.71216,8033.087,66.26,1159.6646
19.508974,1.1086056,774.75854,7981.447,62.25,1329.812
19.631598,0.7843743,754.99866,7779.8994,58.23,1384.2505
19.808348,0.52160025,738.4573,7619.226,54.22,1232.8801
20.023897,0.7057504,726.8582,7404.6353,50.2,1371.3885
20.308792,0.9785539,720.5937,7052.016,46.19,1198.112
20.735783,1.2663127,722.38745,7229.5303,42.17,1262.8466
21.225872,1.5343995,725.1115,7391.19,38.16,1142.7355
21.768312,1.6586226,718.6174,7224.1875,34.14,1317.9617
22.245228,1.7449461,716.53754,7105.3613,30.13,1150.1322
22.611773,1.3506459,701.0972,6719.189,26.12,1202.4022
23.024582,1.16123,683.69446,5922.3945,22.1,1266.9116
23.457067,1.9053015,667.3004,5381.1216,29.33,1445.0685
23.971195,2.0571744,644.36646,4935.708,92.26,1446.837
24.56197,2.231549,632.27875,4575.154,88.56,1150.192
24.118015,2.4155564,619.327,4296.479,22.87,1263.7095
17.641964,1.2830402,727.168,773.69806,112.01,725.2563
17.972713,1.2777805,741.1144,777.9459,112.01,685.55237
18.29326,1.2518975,759.5175,786.72644,112.01,697.30664
18.608154,1.1692294,758.84973,767.8696,112.01,752.555
18.913305,1.0199894,761.5521,748.4624,159.69,867.776
19.192144,0.99274176,804.35,777.74896,190.34,859.16486
19.41348,1.0032197,792.7168,736.8387,229.87,818.4621
19.60796,1.158485,797.30615,711.2798,233.93,677.3493
19.814535,1.3204762,826.1019,713.9308,229.83,568.2844
20.068247,1.3935202,857.03436,714.3954,238.86,836.1722
20.409115,1.0477078,837.1317,656.97266,222.82,758.2529
20.983147,0.8327634,823.6127,624.8437,238.05,695.26904
21.832623,0.707964,823.2858,606.2416,261.92,468.88388
22.782999,0.81941915,837.48737,600.7796,388.07,740.3762
23.645271,0.98038214,869.5652,667.3993,597.61,541.81055
24.23178,1.2264962,877.9525,664.3913,865.96,639.4088
24.517178,1.5550376,867.21716,641.1971,797.45,595.76337
24.69362,1.5641041,866.5186,636.4789,671.85,523.51044
24.818172,1.2165327,841.4067,593.0202,390.23,837.29236
24.95158,1.1778243,839.9442,561.36426,287.89,763.74396
25.149817,1.3594918,818.6884,530.1944,260.18,857.2665
25.455126,1.4834657,766.8172,464.19977,262.41,592.2667
25.8914,1.4838004,765.5621,455.09433,374.39,853.216
26.362103,1.8640374,774.1632,415.0214,355.48,831.7832
26.777067,2.1090908,811.9245,432.00687,366.71,557.86395
27.027626,2.1552632,795.276,403.59952,344.29,727.5075
27.15437,1.8335449,815.48914,412.62686,407.89,688.2005
27.350103,1.6891503,841.19574,433.15298,441.89,643.6205
27.52575,2.3124657,827.8687,414.8324,541.66,719.2725
27.609,2.4688983,833.9287,409.44168,500.99,655.0605
27.562466,2.5938866,817.3741,381.65408,418.1,944.0718
26.585846,2.725313,807.5773,359.5643,261.45,743.11774
18.036175,0.6861296,578.8808,9677.565,65.8,1110.9236
18.636108,0.7042708,579.8516,9263.461,65.8,1307.058
19.206833,0.6632469,582.4621,8980.706,65.8,1097.8887
19.724106,0.6421642,578.89935,8756.981,65.8,1258.9249
20.16195,0.5841924,581.7285,8576.092,65.8,1195.8563
20.492008,0.54552037,587.0392,8422.012,65.8,1288.093
20.701052,0.5827201,593.5342,8215.003,1575.5,1151.5814
20.839727,0.6308683,607.9785,7951.233,502.0,1112.6172
20.940714,0.65391284,612.99585,7763.58,297.78,1068.6796
21.044394,0.6038799,625.6623,7541.213,114.13,1349.4589
21.189934,0.43139133,640.2819,7422.743,81.63,1006.39325
21.475477,0.41742542,649.2999,7288.943,82.0,888.4023
21.907503,0.31380147,651.33875,7205.683,92.68,1126.2535
22.37371,0.31870994,646.38214,7348.22,110.14,1144.9379
22.763912,0.40162927,638.57355,7263.2295,127.6,960.93567
22.963982,0.66663176,631.7671,7218.5635,173.76,1025.1709
22.977621,1.1001525,623.8021,7148.3145,778.04,988.3599
22.90478,1.0862938,608.16956,6988.102,129.93,1123.3136
22.797602,0.83783835,596.0543,6454.8,359.46,1115.0347
22.71246,0.61022663,583.1148,6226.8154,386.16,1076.5283
22.705694,0.76677144,570.94604,5977.9624,1389.23,1166.3259
22.969662,0.97010446,559.1238,5904.012,2392.29,1056.6996
23.537842,1.1550925,544.1898,5384.3047,3395.36,1136.9774
24.248104,1.3049041,530.23785,5241.691,4398.42,1002.5544
24.94003,1.3765815,518.39777,5293.136,5401.49,1198.4973
25.462416,1.429977,514.2001,5252.502,8884.39,979.2766
25.807018,1.2049048,505.17685,5144.98,9286.94,1213.7914
26.135015,1.1369606,494.89127,5114.916,9689.5,1123.5358
26.480982,1.5478795,486.50522,4905.2715,9689.5,1345.1051
26.886591,1.632623,475.383,4706.551,9689.5,1340.6803
27.652874,1.7284372,465.9039,4530.4385,9689.5,1019.4077
26.826641,1.8392293,456.96262,4317.2427,9689.5,1057.191
28.917042,1.216195,733.16455,10982.583,80.0,1761.9417
29.488846,1.3018525,741.0966,10895.212,80.0,1776.086
29.803051,1.2144265,752.1335,10853.366,80.0,1780.6757
30.243208,1.1646175,762.2846,10828.617,21.0,1908.4247
30.665073,0.99984246,778.4515,11082.5205,39.0,1912.7152
30.841173,0.92655426,789.35535,11206.101,153.0,1738.7649
30.756401,1.0290908,801.5982,10697.594,157.32,1767.1111
30.778873,1.2395271,820.6809,10299.365,179.78,1652.2346
30.983475,1.4819292,847.18964,9858.512,202.24,1599.344
30.894863,1.3911036,871.28235,9373.822,224.69,1788.0729
30.75801,0.8944754,885.1438,8923.655,247.15,1796.3018
31.235605,0.75730217,898.37756,8468.447,269.61,1607.4633
32.09199,0.60922384,908.718,8049.415,292.06,1556.7898
32.669094,0.77287495,909.94025,7825.1875,314.52,1750.2546
32.915024,0.9291122,911.7878,7910.2754,336.98,1683.1935
32.900772,1.4367315,913.07007,7656.582,359.43,1712.1858
